Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
Neural substrates of classically conditioned fear-generalization in humans: A parametric fMRI study,Grillon,Richard C. Reynolds;Christian Grillon;Daniel E. Bradford;Ruben P. Alvarez;Shmuel Lissek;Philip Burton;Tori Espensen-Sturges,2014-01-01,105,Social Cognitive and Affective Neuroscience,1134-1142,10.1093/scan/nst096,23748500,84905921226,"('2-s2.0-84905921226', 'Grillon')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84905921226,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84905921226&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84905921226&origin=inward
Stress increases aversive prediction error signal in the ventral striatum,Grillon,Christian Grillon;Danielle R. Charney;Katherine Vytal;Oliver J. Robinson;Cassie Overstreet,2013-03-05,50,Proceedings of the National Academy of Sciences of the United States of America,4129-4133,10.1073/pnas.1213923110,23401511,84874635488,"('2-s2.0-84874635488', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84874635488,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84874635488&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874635488&origin=inward
The dorsal medial prefrontal (anterior cingulate) cortex-amygdala aversive amplification circuit in unmedicated generalised and social anxiety disorders: An observational study,Grillon,Marissa Krimsky;Phillip Allen;Lynne Lieberman;Christian Grillon;Katherine Vytal;Oliver J. Robinson,2014-01-01,65,The Lancet Psychiatry,294-302,10.1016/S2215-0366(14)70305-0,,84920087047,"('2-s2.0-84920087047', 'Grillon')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/84920087047,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84920087047&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84920087047&origin=inward
FMRI functional connectivity applied to adolescent neurodevelopment,Grillon,Christian Grillon;Elizabeth A. Hale;Salvatore Torrisi;Monique Ernst;Nicholas Balderston,2015-03-01,42,Annual Review of Clinical Psychology,361-377,10.1146/annurev-clinpsy-032814-112753,25581237,84964285132,"('2-s2.0-84964285132', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84964285132,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84964285132&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84964285132&origin=inward
Sustained anxiety increases amygdala-dorsomedial prefrontal coupling: A mechanism for maintaining an anxious state in healthy adults,Grillon,Christian Grillon;Danielle R. Charney;Oliver J. Robinson;Katherine E. Vytal;Cassie Overstreet,2014-01-01,39,Journal of Psychiatry and Neuroscience,321-329,10.1503/jpn.130145,24886788,84906815839,"('2-s2.0-84906815839', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84906815839,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84906815839&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84906815839&origin=inward
Resting state connectivity of the bed nucleus of the stria terminalis at ultra-high field,Grillon,Richard Reynolds;Christian Grillon;Salvatore Torrisi;Monique Ernst;Julie L. Fudge;Andrew Davis;Katherine O'Connell;Nicholas Balderston,2015-10-01,44,Human Brain Mapping,4076-4088,10.1002/hbm.22899,26178381,84942233711,"('2-s2.0-84942233711', 'Grillon')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84942233711,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84942233711&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84942233711&origin=inward
Anxiety overrides the blocking effects of high perceptual load on amygdala reactivity to threat-related distractors,Grillon,Christian Grillon;Raphael Kaplan;Ruben P. Alvarez;Shmuel Lissek;Monique Ernst;Brian R. Cornwell,2011-04-01,27,Neuropsychologia,1363-1368,10.1016/j.neuropsychologia.2011.02.049,21376745,79954415976,"('2-s2.0-79954415976', 'Grillon')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/79954415976,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79954415976&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79954415976&origin=inward
Spontaneous fast gamma activity in the septal hippocampal region correlates with spatial learning in humans,Grillon,B. R. Cornwell;C. Grillon;C. Overstreet,2014-03-15,9,Behavioural Brain Research,258-264,10.1016/j.bbr.2013.12.031,24388977,84892446743,"('2-s2.0-84892446743', 'Grillon')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/84892446743,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84892446743&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84892446743&origin=inward
Prediction error representation in individuals with generalized anxiety disorder during passive avoidance,Blair,Harma Meffert;James R. Blair;Christian Grillon;Joseph Leshin;Bruno Averbeck;Stuart F. White;Elizabeth Lewis;Cindy Teng;Monique Ernst;Marilla Geraci;Karina S. Blair,2017-02-01,22,American Journal of Psychiatry,110-117,10.1176/appi.ajp.2016.15111410,27631963,85011629261,"('2-s2.0-85011629261', 'Blair')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85011629261,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85011629261&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85011629261&origin=inward
Resting state connectivity of the human habenula at ultra-high field,Blair,Jonathan P. Roiser;Camilla L. Nord;Christian Grillon;Salvatore Torrisi;Nicholas L. Balderston;Monique Ernst,2017-02-15,22,NeuroImage,872-879,10.1016/j.neuroimage.2016.10.034,27780778,85006341547,"('2-s2.0-85006341547', 'Blair')",Article,,https://api.elsevier.com/content/abstract/scopus_id/85006341547,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85006341547&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85006341547&origin=inward
The neural basis of improved cognitive performance by threat of shock,Blair,Christian Grillon;Salvatore Torrisi;Monique Ernst;Andrew Davis;Katherine O'Connell;Oliver Robinson;Nicholas Balderston,2016-11-01,13,Social Cognitive and Affective Neuroscience,1677-1686,10.1093/scan/nsw088,27369069,84996843168,"('2-s2.0-84996843168', 'Blair')",Article,,https://api.elsevier.com/content/abstract/scopus_id/84996843168,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=84996843168&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84996843168&origin=inward
Threat of shock increases excitability and connectivity of the intraparietal sulcus,Blair,Richard Coppola;Tom Holroyd;Christian Grillon;Salvatore Torrisi;Frederick W. Carver;Nicholas L. Balderston;Elizabeth Hale;Monique Ernst;Abigail Hsiung,2017-05-30,9,eLife,,10.7554/eLife.23608,28555565,85021407223,"('2-s2.0-85021407223', 'Blair')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85021407223,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85021407223&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85021407223&origin=inward
Intrinsic functional connectivity of the central nucleus of the amygdala and bed nucleus of the stria terminalis,Blair,Adam X. Gorka;Christian Grillon;Salvatore Torrisi;Alexander J. Shackman;Monique Ernst,2018-03-01,20,NeuroImage,392-402,10.1016/j.neuroimage.2017.03.007,28392491,85017434759,"('2-s2.0-85017434759', 'Blair')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85017434759,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85017434759&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85017434759&origin=inward
"Reduced optimism and a heightened neural response to everyday worries are specific to generalized anxiety disorder, and not seen in social anxiety",Blair,M. Geraci;K. S. Blair;C. Teng;C. Grillon;M. Otero;M. Ernst;R. J.R. Blair;D. S. Pine,2017-07-01,7,Psychological medicine,1806-1815,10.1017/S0033291717000265,28290265,85015218683,"('2-s2.0-85015218683', 'Blair')",Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85015218683,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85015218683&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85015218683&origin=inward
Functional properties of brain areas associated with motor execution and imagery,Hallett,Peter Van Gelderen;Keiichiro Toma;Takashi Hanakawa;Mark Hallett;Michael A. Dimyan;Ilka Immisch,2003-02-01,415,Journal of Neurophysiology,989-1002,10.1152/jn.00132.2002,12574475,0037322777,"('2-s2.0-0037322777', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/0037322777,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037322777&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037322777&origin=inward
Multimodal imaging of brain reorganization in motor areas of the contralesional hemisphere of well recovered patients after capsular stroke,Wassermann,Robert Chen;Daniel Waldvogel;Leonardo G. Cohen;Takahiro Matsuoka;Christian Gerloff;Kenji Ishii;George F. Wittenberg;Mark Hallett;Alexandra Sailer;Eric M. Wassermann;Khalaf Bushara,2006-01-01,327,Brain,791-808,10.1093/brain/awh713,16364955,33244467864,"('2-s2.0-33244467864', 'Wassermann')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/33244467864,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33244467864&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33244467864&origin=inward
A functional MRI study of automatic movements in patients with Parkinson's disease,Hallett,Tao Wu;Mark Hallett,2005-10-01,293,Brain,2250-2259,10.1093/brain/awh569,15958505,26044458489,"('2-s2.0-26044458489', 'Hallett')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/26044458489,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=26044458489&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=26044458489&origin=inward
Neural correlates of tic generation in Tourette syndrome: An event-related functional MRI study,Hallett,R. Wurzman;S. Matteson;K. Kansaku;M. Hallett;S. Bohlhalter;T. Hanakawa;A. Goldfine;G. Garraux,2006-01-01,266,Brain,2029-2037,10.1093/brain/awl050,16520330,33747885219,"('2-s2.0-33747885219', 'Hallett')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/33747885219,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=33747885219&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=33747885219&origin=inward
"Motor planning, imagery, and execution in the distributed motor network: A time-course study with functional MRI",Hallett,Takashi Hanakawa;Michael A. Dimyan;Mark Hallett,2008-12-01,282,Cerebral Cortex,2775-2788,10.1093/cercor/bhn036,18359777,54149106730,"('2-s2.0-54149106730', 'Hallett')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/54149106730,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=54149106730&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=54149106730&origin=inward
The relative metabolic demand of inhibition and excitation,Hallett,Daniel Waldvogel;Peter Van Gelderen;Ulf Ziemann;Mark Hallett;Ilka Immisch;Wolf Muellbacher,2000-08-31,230,Nature,995-998,10.1038/35023171,10984053,0034739056,"('2-s2.0-0034739056', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/0034739056,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0034739056&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0034739056&origin=inward
Neural correlates of auditory-visual stimulus onset asynchrony detection,Hallett,Mark Hallett;Jordan Grafman;Khalafalla O. Bushara,2001-01-01,241,Journal of Neuroscience,300-304,10.1523/jneurosci.21-01-00300.2001,11150347,0035144735,"('2-s2.0-0035144735', 'Hallett')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/0035144735,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0035144735&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0035144735&origin=inward
Mechanisms Underlying Dopamine-Mediated Reward Bias in Compulsive Behaviors,Hallett,Raymond J. Dolan;Christina Brezing;Valerie Voon;Hubert H. Fernandez;Cecile Gallea;Mark Hallett;Mathias Pessiglione,2010-01-14,211,Neuron,135-142,10.1016/j.neuron.2009.12.027,20152119,73549113279,"('2-s2.0-73549113279', 'Hallett')",Article,WT,https://api.elsevier.com/content/abstract/scopus_id/73549113279,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=73549113279&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=73549113279&origin=inward
Emotional stimuli and motor conversion disorder,Hallett,Christina Brezing;Valerie Voon;W. Curt Lafrance;Karin Roelofs;Rezvan Ameli;Cecile Gallea;Mark Hallett,2010-01-01,198,Brain,1526-1536,10.1093/brain/awq054,20371508,77951920955,"('2-s2.0-77951920955', 'Hallett')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/77951920955,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=77951920955&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=77951920955&origin=inward
How Self-Initiated Memorized Movements Become Automatic: A Functional MRI Study,Hallett,Kenji Kansaku;Tao Wu;Mark Hallett,2004-04-01,183,Journal of Neurophysiology,1690-1698,10.1152/jn.01052.2003,14645385,1542720537,"('2-s2.0-1542720537', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/1542720537,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=1542720537&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=1542720537&origin=inward
Neural correlates of cross-modal binding,Hallett,Kenji Kansaku;Keiichiro Toma;Takashi Hanakawa;Khalafalla O. Bushara;Mark Hallett;Ilka Immisch,2003-02-01,161,Nature Neuroscience,190-195,10.1038/nn993,12496761,0037315153,"('2-s2.0-0037315153', 'Hallett')",Article,VA,https://api.elsevier.com/content/abstract/scopus_id/0037315153,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0037315153&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0037315153&origin=inward
Impaired brain GABA in focal dystonia,Hallett,Lucien M. Levy;Mark Hallett,2002-01-12,152,Annals of Neurology,93-101,10.1002/ana.10073,11782988,0036135109,"('2-s2.0-0036135109', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/0036135109,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=0036135109&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=0036135109&origin=inward
The involuntary nature of conversion disorder,Hallett,M. Bruno;C. Gallea;N. Hattori;M. Hallett;V. Voon;V. Ekanayake,2010-01-01,168,Neurology,223-228,10.1212/WNL.0b013e3181ca00e9,,74949105990,"('2-s2.0-74949105990', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/74949105990,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=74949105990&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=74949105990&origin=inward
Impulsive choice and response in dopamine agonist-related impulse control behaviors,Hallett,Raymond J. Dolan;Meliha Skaljic;Christina Brezing;Valerie Voon;Hubert Fernandez;Brady Reynolds;Vindhya Ekanayake;Cecile Gallea;Mark Hallett;Marc N. Potenza,2010-01-01,151,Psychopharmacology,645-659,10.1007/s00213-009-1697-y,19838863,72049085005,"('2-s2.0-72049085005', 'Hallett')",Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/72049085005,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=72049085005&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=72049085005&origin=inward
Changes in Brain Anatomy in Focal Hand Dystonia,Hallett,Gaëtan Garraux;Andrew Bauer;Kenji Kansaku;Takashi Hanakawa;Mark Hallett;Tao Wu,2004-05-01,125,Annals of Neurology,736-739,10.1002/ana.20113,15122716,2142714500,"('2-s2.0-2142714500', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/2142714500,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=2142714500&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=2142714500&origin=inward
The influence of normal human ageing on automatic movements,Hallett,Tao Wu;Mark Hallett,2005-01-15,134,Journal of Physiology,605-615,10.1113/jphysiol.2004.076042,15513939,12744277987,"('2-s2.0-12744277987', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/12744277987,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=12744277987&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=12744277987&origin=inward
Dopamine agonists and risk: Impulse control disorders in Parkinson's; Disease,Hallett,Raymond J. Dolan;Mkael Symmonds;Christina Brezing;Valerie Voon;Jennifer Gao;Hubert Fernandez;Vindhya Ekanayake;Mark Hallett,2011-01-01,143,Brain,1438-1446,10.1093/brain/awr080,,79957464908,"('2-s2.0-79957464908', 'Hallett')",Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/79957464908,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=79957464908&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=79957464908&origin=inward
Neural correlates of dual task performance in patients with Parkinson's disease,Hallett,T. Wu;Mark Hallett,2008-07-01,123,"Journal of Neurology, Neurosurgery and Psychiatry",760-766,10.1136/jnnp.2007.126599,18006652,46249083043,"('2-s2.0-46249083043', 'Hallett')",Article,,https://api.elsevier.com/content/abstract/scopus_id/46249083043,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=46249083043&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=46249083043&origin=inward
