Title,PI,Authors,Date,Cited-By Count,Source Title,Page Range,DOI,PubMed ID,Scopus ID,EID,Type,Funding Agency,Abstract Link,Scopus Link,Cited-By Link
HIV brain latency as measured by CSF BcL11b relates to disrupted brain cellular energy in virally suppressed HIV infection,Nath,Bruce J. Brew;Avindra Nath;Michael D. Lovelace;Matthew J. Lennon;Lucette A. Cysique;Lauriane Jugé;Tory P. Johnson;Thomas M. Gates;Simon P. Jones;Caroline D. Rae,2019-03-01,5,AIDS,433-441,10.1097/QAD.0000000000002076,30475266,85060905958,2-s2.0-85060905958,Article,OAR,https://api.elsevier.com/content/abstract/scopus_id/85060905958,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060905958&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060905958&origin=inward
Clinicopathology conference: 41-year-old woman with chronic relapsing meningitis,Nath,Elise M. O'Connell;Daniel S. Reich;Kelsey C. Zorn;Erin S. Beck;Hannah A. Sample;Theodore Nash;Avindra Nath;Arun Venkatesan;Michael R. Wilson;Lillian M. Khan;Prashanth S. Ramachandran;Joseph L. DeRisi,2019-02-01,4,Annals of Neurology,161-169,10.1002/ana.25400,30565288,85059582124,2-s2.0-85059582124,Conference Paper,NIH,https://api.elsevier.com/content/abstract/scopus_id/85059582124,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85059582124&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85059582124&origin=inward
"Herpes Viruses, Alzheimer’s Disease, and Related Dementias: Unifying or Confusing Hypothesis?",Nath,Avindra Nath,2019-01-15,0,Neurotherapeutics,180-181,10.1007/s13311-018-00701-4,30644072,85060140193,2-s2.0-85060140193,Article,,https://api.elsevier.com/content/abstract/scopus_id/85060140193,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060140193&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060140193&origin=inward
Parasitic Infections of the Nervous System,Nath,Oscar H. Del Brutto;Avindra Nath;Hector H. Garcia,2019-01-01,1,Seminars in Neurology,358-368,10.1055/s-0039-1693036,31378871,85070390834,2-s2.0-85070390834,Article,,https://api.elsevier.com/content/abstract/scopus_id/85070390834,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85070390834&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85070390834&origin=inward
Potential mechanism for HIV-associated depression: Upregulation of serotonin transporters in SIV-infected macaques detected by 11c-DASB PET,Nath,Siva Muthusamy;Dima A. Hammoud;Paul Wakim;Michele Di Mascio;Kenta Matsuda;Sanhita Sinharay;William Schreiber-Stainthorp;Avindra Nath;Dianne Lee;Swati Shah;Vanessa Hirsch,2019-01-01,0,Frontiers in Psychiatry,,10.3389/fpsyt.2019.00362,,85068116224,2-s2.0-85068116224,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85068116224,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85068116224&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85068116224&origin=inward
In-vivoMRI reveals changes to intracerebral vasculature caliber in HIV infection,Nath,Cristah Artrip;Stanley I. Rapoport;Daniel S. Reich;Caryn Morse;Tianxia Wu;Joseph Snow;Chuen Yen Lau;Avindra Nath;Sally Steinbach;Govind Nair;Paba M. De Alwis;Bryan R. Smith;Edmund Tramont,2019-01-01,0,Frontiers in Neurology,,10.3389/fneur.2019.00687,,85069149573,2-s2.0-85069149573,Article,OAR,https://api.elsevier.com/content/abstract/scopus_id/85069149573,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85069149573&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85069149573&origin=inward
Probing the mechanism of inhibition of amyloid-β(1–42)–induced neurotoxicity by the chaperonin GroEL,Nath,Joseph Steiner;Hoi Sung Chung;Fanjie Meng;Avindra Nath;Vitali Tugarinov;Rodolfo Ghirlando;G. Marius Clore;Marielle A. Wälti;John M. Louis,2018-12-18,6,Proceedings of the National Academy of Sciences of the United States of America,E11924-E11932,10.1073/pnas.1817477115,30509980,85058667428,2-s2.0-85058667428,Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85058667428,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85058667428&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85058667428&origin=inward
Astrocytes as an HIV CNS reservoir: highlights and reflections of an NIMH-sponsored symposium,Nath,Jeymohan Joseph;Avindra Nath;Lena Al-Harti,2018-12-01,13,Journal of NeuroVirology,665-669,10.1007/s13365-018-0691-8,30397827,85056145864,2-s2.0-85056145864,Review,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85056145864,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056145864&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056145864&origin=inward
Human endogenous retrovirus-K (HML-2): a comprehensive review,Nath,Lisa Henderson;Avindra Nath;Tara Doucet-O’Hare;Marta Garcia-Montojo,2018-11-02,14,Critical Reviews in Microbiology,715-738,10.1080/1040841X.2018.1501345,30318978,85060368659,2-s2.0-85060368659,Review,NIH,https://api.elsevier.com/content/abstract/scopus_id/85060368659,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85060368659&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85060368659&origin=inward
Activated T cells induce proliferation of oligodendrocyte progenitor cells via release of vascular endothelial cell growth factor-A,Nath,Marie Medynets;Eugene O. Major;Maria Chiara G. Monaco;Elliot H. Choi;Avindra Nath;Yadi Xu;Tongguang Wang,2018-11-01,4,GLIA,2503-2513,10.1002/glia.23501,30500113,85057542664,2-s2.0-85057542664,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85057542664,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057542664&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057542664&origin=inward
Global and regional brain hypometabolism on FDG-PET in treated HIV-infected individuals,Nath,Dima A. Hammoud;Stanley I. Rapoport;Joseph Snow;Sanhita Sinharay;Avindra Nath;Katherine Traino;Sally Steinbach;Katrina Geannopoulos;Amit K. Dey;Nehal N. Mehta;Paul G. Wakim;Bryan R. Smith;Edmund Tramont,2018-10-23,4,Neurology,E1591-E1601,10.1212/WNL.0000000000006398,30258017,85055177801,2-s2.0-85055177801,Article,NHLBI,https://api.elsevier.com/content/abstract/scopus_id/85055177801,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85055177801&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055177801&origin=inward
Neurological syndromes driven by postinfectious processes or unrecognized persistent infections,Nath,Tory P. Johnson;Avindra Nath,2018-06-01,4,Current Opinion in Neurology,318-324,10.1097/WCO.0000000000000553,29547402,85046797594,2-s2.0-85046797594,Review,NIH,https://api.elsevier.com/content/abstract/scopus_id/85046797594,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85046797594&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85046797594&origin=inward
Human Endogenous Retroviruses in Neurological Diseases,Nath,Antonina Dolei;Gavin Giovannoni;Hervé Perron;Avindra Nath;Patrice Marche;Alain Créange;Patrick Küry;Hans Peter Hartung;Julian Gold,2018-04-01,50,Trends in Molecular Medicine,379-394,10.1016/j.molmed.2018.02.007,29551251,85043769460,2-s2.0-85043769460,Review,ARSEP,https://api.elsevier.com/content/abstract/scopus_id/85043769460,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85043769460&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85043769460&origin=inward
"Association of Herpes Viral Infections, Antiherpetic Therapy, and Dementia: Real or Alternative Fact?",Nath,Avindra Nath,2018-03-26,3,Neurotherapeutics,1-2,10.1007/s13311-018-0625-4,29582402,85044446648,2-s2.0-85044446648,,,https://api.elsevier.com/content/abstract/scopus_id/85044446648,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85044446648&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85044446648&origin=inward
CNS immune reconstitution inflammatory syndrome,Nath,Lauren Bowen;Avindra Nath;Bryan Smith,2018-01-01,8,Handbook of Clinical Neurology,167-176,10.1016/B978-0-444-63849-6.00013-X,29604974,85045932832,2-s2.0-85045932832,Chapter,,https://api.elsevier.com/content/abstract/scopus_id/85045932832,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85045932832&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85045932832&origin=inward
Physician-scientists in neurology: Research contributions of a cohort of neurologists,Nath,John D. Heiss;Avindra Nath;Alexandra K. Hansen;Wyatt P. Bensken;Omar I. Khan;Gina Norato,2018-01-01,1,Neurology,508-514,10.1212/01.wnl.0000544243.58941.11,30097476,85056561688,2-s2.0-85056561688,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85056561688,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85056561688&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056561688&origin=inward
Human Endogenous Retrovirus-K and TDP-43 Expression Bridges ALS and HIV Neuropathology,Nath,Renée N. Douville;Avindra Nath,2017-10-11,14,Frontiers in Microbiology,,10.3389/fmicb.2017.01986,,85032228981,2-s2.0-85032228981,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85032228981,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85032228981&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85032228981&origin=inward
Therapeutic Approaches for Zika Virus Infection of the Nervous System,Nath,Rachel P.M. Abrams;Avindra Nath;Jamie Solis,2017-10-01,9,Neurotherapeutics,1027-1048,10.1007/s13311-017-0575-2,28952036,85029898983,2-s2.0-85029898983,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85029898983,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029898983&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029898983&origin=inward
Grand challenges in neuroinfectious diseases,Nath,Avindra Nath,2017-09-14,1,Frontiers in Neurology,,10.3389/fneur.2017.00480,,85029641556,2-s2.0-85029641556,Article,,https://api.elsevier.com/content/abstract/scopus_id/85029641556,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029641556&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029641556&origin=inward
Cerebrospinal fluid examination in survivors of Ebola virus disease,Nath,Avindra Nath;Michael C. Sneller;Mosoka P. Fallah;Bridgette Jeanne Billioux;Eric J. Stavale;Joseph Dorbor;Bryan R. Smith,2017-09-01,9,JAMA Neurology,1141-1143,10.1001/jamaneurol.2017.1460,28715541,85029592541,2-s2.0-85029592541,Article,NIH,https://api.elsevier.com/content/abstract/scopus_id/85029592541,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85029592541&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85029592541&origin=inward
Robert J. Cotter (1943-2012): from mass spectrometer development to the exploration of life.,Nath,Lerna Uzasci;Avindra Nath,2013-01-01,0,Journal of neuroimmune pharmacology : the official journal of the Society on NeuroImmune Pharmacology,1049-1050,10.1007/s11481-013-9482-4,23771593,85028124623,2-s2.0-85028124623,Article,NINDS,https://api.elsevier.com/content/abstract/scopus_id/85028124623,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85028124623&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85028124623&origin=inward
NMDA receptor activation by HIV-Tat protein is clade dependent (Journal of Neuroscience (2008) (12190-12198)),Nath,Joseph Steiner;Avindra Nath;Yan Huang;Wenxue Li;Tanya Malpica-Llanos;Anita Mahadevan;Thomas A. Darden;Rollie Reid;Parthasarthy Satishchandra;Susarla K. Shankar,2008-12-10,0,Journal of Neuroscience,,,,85042755769,2-s2.0-85042755769,Erratum,,https://api.elsevier.com/content/abstract/scopus_id/85042755769,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85042755769&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85042755769&origin=inward
Clinical neurovirology,Nath,Avindra Nath;Joseph R. Berger,2003-01-01,0,Clinical Neurovirology,1-634,,,85057930533,2-s2.0-85057930533,Book,,https://api.elsevier.com/content/abstract/scopus_id/85057930533,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057930533&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057930533&origin=inward
Preface,Nath,Avindra Nath;Joseph R. Berger,2003-01-01,0,Clinical Neurovirology,Vii-Viii,,,85057930233,2-s2.0-85057930233,Editorial,,https://api.elsevier.com/content/abstract/scopus_id/85057930233,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85057930233&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057930233&origin=inward
Selective vulnerability of cerebellar granule neuroblasts and their progeny to drugs with abuse liability,Nath,Kurt F. Hauser;Robin J. Goody;Avindra Nath;James R. Pauly;Alois Saria;Valeriya K. Khurdayan,2003-01-01,21,Cerebellum,184-195,10.1080/14734220310016132,14509568,85047690403,2-s2.0-85047690403,Review,NIH,https://api.elsevier.com/content/abstract/scopus_id/85047690403,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85047690403&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85047690403&origin=inward
Metacognition and emotion – How accurate perception of own biases relates to positive feelings and hedonic capacity,Nugent,Pawel Kleka;Hanna Brycz;Allison C. Nugent;Joanna E. Szczepanik;Carlos A. Zarate;Agnieszka Fanslau,2020-07-01,0,Consciousness and Cognition,,10.1016/j.concog.2020.102936,32416543,85084468406,2-s2.0-85084468406,Article,NARSAD,https://api.elsevier.com/content/abstract/scopus_id/85084468406,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85084468406&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084468406&origin=inward
"Correction: Ketamine metabolites, clinical response, and gamma power in a randomized, placebo-controlled, crossover trial for treatment-resistant major depression (Neuropsychopharmacology, (2020), 45, 8, (1398-1404), 10.1038/s41386-020-0663-6)",Nugent,Allison C. Nugent;Cristan A. Farmer;Todd D. Gould;Jacqueline Lovett;Lilian Adeojo;Peixiong Yuan;Jessica R. Gilbert;Carlos A. Zarate;Bashkim Kadriu;Jomy George;Lawrence T. Park;Ruin Moaddel,2020-07-01,0,Neuropsychopharmacology,1405,10.1038/s41386-020-0699-7,32376872,85085076323,2-s2.0-85085076323,Erratum,,https://api.elsevier.com/content/abstract/scopus_id/85085076323,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85085076323&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85085076323&origin=inward
"Ketamine metabolites, clinical response, and gamma power in a randomized, placebo-controlled, crossover trial for treatment-resistant major depression",Nugent,Allison C. Nugent;Cristan A. Farmer;Todd D. Gould;Jacqueline Lovett;Lilian Adeojo;Peixiong Yuan;Jessica R. Gilbert;Carlos A. Zarate;Bashkim Kadriu;Jomy George;Lawrence T. Park;Ruin Moaddel,2020-07-01,3,Neuropsychopharmacology,1398-1404,10.1038/s41386-020-0663-6,32252062,85083440937,2-s2.0-85083440937,Article,NARSAD,https://api.elsevier.com/content/abstract/scopus_id/85083440937,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85083440937&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85083440937&origin=inward
The Effect of Ketamine on Electrophysiological Connectivity in Major Depressive Disorder,Nugent,Elizabeth D. Ballard;Allison C. Nugent;Matthew J. Brookes;Prejaas K. Tewarie;Carlos A. Zarate;Jessica R. Gilbert,2020-06-10,0,Frontiers in Psychiatry,,10.3389/fpsyt.2020.00519,,85087025785,2-s2.0-85087025785,Article,NIMH,https://api.elsevier.com/content/abstract/scopus_id/85087025785,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85087025785&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85087025785&origin=inward
Evaluating global brain connectivity as an imaging marker for depression: influence of preprocessing strategies and placebo-controlled ketamine treatment,Nugent,Allison C. Nugent;Carlos A. Zarate;Anahit Mkrtchian;Bashkim Kadriu;Jennifer W. Evans;Christoph Kraus,2020-05-01,5,Neuropsychopharmacology,982-989,10.1038/s41386-020-0624-0,31995812,85079180564,2-s2.0-85079180564,Article,NARSAD,https://api.elsevier.com/content/abstract/scopus_id/85079180564,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85079180564&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85079180564&origin=inward
"Correction to: Mapping anticipatory anhedonia: an fMRI study (Brain Imaging and Behavior, (2019), 13, 6, (1624-1634), 10.1007/s11682-019-00084-w)",Nugent,Elizabeth D. Ballard;Allison C. Nugent;Joanna E. Szczepanik;Carl W. Lejuez;Carlos A. Zarate;Jennifer W. Evans;Jessica L. Reed,2020-04-01,0,Brain Imaging and Behavior,640,10.1007/s11682-019-00131-6,31172359,85067023923,2-s2.0-85067023923,Erratum,,https://api.elsevier.com/content/abstract/scopus_id/85067023923,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85067023923&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85067023923&origin=inward
Magnetoencephalographic Correlates of Suicidal Ideation in Major Depression,Nugent,Elizabeth D. Ballard;Allison C. Nugent;Christina S. Galiano;Carlos A. Zarate;Jessica R. Gilbert,2020-03-01,1,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,354-363,10.1016/j.bpsc.2019.11.011,31928949,85077719703,2-s2.0-85077719703,Article,FNIH,https://api.elsevier.com/content/abstract/scopus_id/85077719703,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85077719703&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85077719703&origin=inward
What we learn about bipolar disorder from large-scale neuroimaging: Findings and future directions from the ENIGMA Bipolar Disorder Working Group,Nugent,Bronwyn J. Overs;Orwa Dandash;Joaquim Radua;Melissa J. Green;Ana M. Díaz-Zuluaga;Erlend Bøen;Hilary P. Blumberg;David C. Glahn;Christian Knöchel;Derrek P. Hibar;Bartholomeus C.M. Haarman;Erick J. Canales-Rodríguez;Victoria Ives-Deliperi;Henricus G. Ruhe;Aart H. Schene;Giulia Tronchin;Allison C. Nugent;Rachel M. Brouwer;Tiril P. Gurholt;Beny Lafer;Oliver Gruber;Mikael Landén;Leila Nabulsi;Jose M. Goikolea;Arnaud Pouchon;Mary L. Phillips;Ling Li Zeng;Viola Oertel;Yash Patel;Philip B. Mitchell;Marcio G. Soeiro-de-Souza;Udo Dannlowski;Igor Nenadic;Pauline Favre;Dara M. Cannon;Caterina del Mar Bonnin;Giuseppe Delvecchio;Andreas Jansen;Bernd Kramer;Henrik Walter;Christoph Abé;Tristram A. Lett;Chantal Henry;Carlos López-Jaramillo;Michael Berk;Bernhard T. Baune;Abraham Nunes;Maria M. Rive;Sophia Frangou;Dag Alnæs;Tomas Hajek;Rodrigo Machado-Vieira;Francesco Benedetti;Martin Alda;Jorge Almeida;Gloria Roberts;Edith Pomarol-Clotet;Neeltje E.M. van Haren;Roel A. Ophoff;Josselin Houenou;Scott C. Fears;Tilo T.J. Kircher;Salvador Sarró;Daniel L. Pham;Sara Poletti;Danai Dima;Kang Sim;Elisa M.T. Melloni;Melissa E. Pauling;Ingrid Agartz;Lisa T. Eyler;Janice M. Fullerton;Amy C. Bilderbeck;Eduard Vieta;Marcella Bellani;Fabiano Nery;Xavier Caseras;Mircea Polosan;Bradley J. MacIntosh;Sophia I. Thomopoulos;Édouard Duchesnay;Tomas Paus;Sonja M.C. de Zwarte;Silvia Alonso-Lana;Dominik Grotegerd;Torbjørn Elvsåshagen;Colm McDonald;Paolo Brambilla;Carrie E. Bearden;Yann Quidé;Michael Bauer;Irene Bollettini;Raymond Salvador;Julian A. Pineda-Zapata;Christopher R.K. Ching;Fleur M. Howells;Theodore D. Satterthwaite;Miho Ota;Unn K. Haukvik;Cara Altimus,2020-01-01,0,Human Brain Mapping,,10.1002/hbm.25098,,85088655322,2-s2.0-85088655322,Review,,https://api.elsevier.com/content/abstract/scopus_id/85088655322,https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85088655322&origin=inward,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85088655322&origin=inward
